GCM (circulation model),Jan,Feb,Mar,Apr,May,Jun,JulAug,Sep,Oct,Nov,Dec
bccr_bcm2_0,22.79574585,22.62136841,22.68301392,22.76455688,23.04672241,24.21920776,24.38061523,23.44992065,22.99545288,22.65344238,22.46902466
bccr_bcm2_0,22.72299194,22.67770386,22.80596924,22.95162964,23.34103394,24.36584473,24.54122925,23.64422607,23.08203125,22.80996704,22.72283936
cccma_cgcm3_1,27.40707397,27.36312866,27.33154297,27.51318359,27.81784058,27.86679077,27.74160767,27.6227417,26.91751099,26.40133667,26.7421875
cccma_cgcm3_1,27.57220459,27.28179932,27.21737671,27.54046631,27.90570068,28.07907104,27.90454102,27.49047852,26.82952881,26.29006958,26.64901733
cnrm_cm3,25.53964233,25.03430176,24.81829834,25.15161133,25.55490112,25.84176636,25.87084961,25.49591064,25.25057983,25.5748291,25.78485107
cnrm_cm3,25.37023926,25.1645813,25.03878784,25.23934937,25.45962524,25.84356689,25.70062256,25.5307312,25.19186401,25.54873657,25.75814819
csiro_mk3_5,27.74746704,27.9949646,28.16220093,28.40710449,28.86282349,28.33206177,27.63034058,27.20623779,26.89129639,26.86105347,27.25671387
csiro_mk3_5,28.89880371,28.24032593,27.43835449,26.85284424,26.55761719,26.56466675,27.04278564,27.51858521,27.82943726,28.07754517,28.18804932
gfdl_cm2_0,26.0649414062,26.1195983887,26.384979248,26.4226379395,26.7284851074,26.5179138184,25.7363586426,25.177154541,24.9387207031,24.7882080078,25.0214538574
gfdl_cm2_0,26.0665893555,26.2563476562,26.4546813965,26.4961547852,26.691986084,26.4506835938,25.6397094727,25.0073547363,24.8320007324,24.9057312012,25.0379333496
gfdl_cm2_1,26.2908630371,26.4741210938,26.4811706543,26.696685791,26.9244995117,26.5757446289,25.9291992188,25.3235778809,25.2184143066,25.3235778809,25.608795166
gfdl_cm2_1,26.2745666504,26.2894897461,26.2852478027,26.3357543945,26.5932617188,26.4083557129,25.7107849121,25.2973327637,25.2913513184,25.4007263184,25.7036743164
ingv_echam4,26.8799743652,26.3921508789,26.3823852539,26.6725158691,26.9350891113,27.1161804199,27.1271972656,26.7500915527,26.3628845215,26.5968933105,26.7990112305
inmcm3_0,23.231048584,23.5922546387,23.9703063965,24.5237731934,25.0448913574,25.6421813965,25.2641601562,23.7826843262,22.2740478516,21.982635498,22.2843933105
inmcm3_0,23.3414306641,23.889251709,24.4221801758,24.6596374512,24.9938659668,25.7773132324,25.270690918,23.7400817871,22.3444213867,22.1777954102,22.6305847168
ipsl_cm4,27.3578796387,27.4770202637,27.5650634766,27.3960876465,27.4383850098,27.5024414062,27.5477600098,27.4477844238,27.3159484863,27.1876525879,27.2503356934
ipsl_cm4,27.5618286133,27.7481384277,27.727935791,27.6151428223,27.5970153809,27.578338623,27.520111084,27.4453125,27.3311767578,27.2768554688,27.3663330078
miroc3_2_medres,25.4820251465,25.937286377,26.2724609375,26.7323303223,27.093170166,27.0315856934,26.2833862305,24.8551940918,24.200592041,24.1307067871,24.5146484375
miroc3_2_medres,25.394744873,25.7814941406,26.1797485352,26.6106872559,26.9776000977,26.9385070801,26.1728515625,24.5241699219,23.7683410645,23.9747619629,24.4779968262
miub_echo_g,26.9092407227,26.8316040039,27.1681213379,27.5051269531,27.8591308594,27.7706604004,27.0639343262,26.3173522949,26.1339416504,26.2691955566,26.915802002
miub_echo_g,27.0524291992,26.8825378418,27.0772399902,27.4072265625,27.5637817383,27.5918884277,27.0338439941,26.4563903809,26.2111816406,26.2727966309,26.8776550293
mpi_echam5,25.8307189941,25.9671325684,26.4356384277,26.8963928223,27.3286743164,27.6007995605,26.4450378418,25.5020446777,24.8157043457,24.6963806152,25.1698303223
mpi_echam5,25.2647094727,25.6340637207,26.119720459,26.4996948242,26.7717895508,27.0147399902,26.0416259766,25.3907470703,24.9850769043,24.8545227051,25.3955383301
mri_cgcm2_3_2a,26.2901000977,26.158996582,25.0844726562,24.9299621582,25.9978942871,26.3164367676,25.4133605957,24.9274597168,25.5729980469,26.0515136719,26.2611694336
mri_cgcm2_3_2a,26.1918640137,26.0427856445,25.469543457,25.2327575684,26.1130065918,26.152130127,25.2877197266,25.0140075684,25.6780090332,25.9671325684,26.3468933105
ukmo_hadcm3,25.7641296387,25.927947998,26.4679870605,27.0861816406,27.3998413086,26.9814147949,26.3338317871,25.9635925293,25.6078796387,25.4389648438,25.671661377
ukmo_hadcm3,25.878326416,26.0063171387,26.4914245605,27.0614929199,27.2578125,26.8789672852,26.1311950684,25.6283874512,25.3277893066,25.5075378418,25.8270874023
ukmo_hadgem1,24.0615844727,23.8863830566,23.5565490723,23.4119567871,24.0118103027,24.9212341309,25.290435791,25.0624694824,24.6265258789,24.4821166992,24.4050292969
