GCM (circulation model),Jan,Feb,Mar,Apr,May,Jun,JulAug,Sep,Oct,Nov,Dec
bccr_bcm2_0,133.3361181,103.564696,126.2347972,111.8005842,177.62736,218.6113764,213.3008499,164.4540914,183.7248433,214.0591482,158.3778814
cccma_cgcm3_1,99.09872182,77.32674217,68.53727531,83.64492798,117.9957644,177.8175341,204.5071996,262.6879629,201.8845469,118.1399746,98.22697767
cnrm_cm3,83.75353114,53.22508303,57.21299934,63.00611623,111.967205,224.3231532,177.0590515,184.3195724,180.2311401,178.6792501,160.5367419
csiro_mk3_5,56.75343259,39.75970523,42.91824404,48.08430831,108.2682088,197.6491394,195.7797801,196.077947,211.5226898,144.4359334,126.7504787
gfdl_cm2_0,59.5008392334,46.400635719316675,59.40643056235,107.22557576481667,139.53656260166667,192.13631947833335,162.83307520566666,167.09213511133333,121.14199066155,94.08349355046666,74.02908198035
gfdl_cm2_1,48.30925846099999,30.579715410866665,51.49891916908333,67.0714365642,100.81490198774999,174.74578603116666,212.37143707266668,196.79212443033336,142.88679631556667,111.43544896423333,120.98681640629998
ingv_echam4,94.69259198499999,88.82838185625,96.71378453583334,109.42143376665,159.44811248783336,196.41500091550003,205.28035736083334,328.4376068115,216.2209294636667,155.91076533006668,112.89061800641666
inmcm3_0,66.46514829,56.15265719096667,61.41703542073333,70.07848739625001,117.94600550333335,219.30027770999996,290.5671997068333,280.58724721283335,148.99772771198332,131.58222007736669,67.06393655145
ipsl_cm4,135.52030436183335,87.79403813674999,87.3173033397,67.85371653236666,62.659231185900005,105.38746515918332,261.3919448853333,140.4186363221667,46.98700332641667,68.69349733988334,85.07415135701666
miroc3_2_medres,172.873723348,105.45587539681667,71.91538238526665,94.7990849813,169.67924499516667,204.45795186366664,181.6529286703333,175.72894287116665,147.76215616883334,256.883257548,243.02586619049998
miub_echo_g,104.41621017461667,83.38663609823332,90.68306477871666,89.43127695725,92.12894185381667,140.22183990483333,109.80823389678334,142.48593521116666,135.7328097025,116.74376296986664,76.91904958086666
mpi_echam5,63.589253107699996,62.05322647101667,73.83321126303333,93.19764709475,175.83774312333333,229.735491435,289.7215932208333,264.6070607503333,184.4607022601667,102.19120279953334,114.43155988081666
mri_cgcm2_3_2a,74.46421368908334,68.87149937944999,67.72778574625,97.58690770469998,142.1551411946667,141.38102467866665,145.83490244533334,177.80389912916667,112.77283604938333,54.74542363491667,35.67982355753333
ukmo_hadcm3,123.29397837303334,103.5907414755,117.75544993076666,187.2636057535,276.5604756673333,332.1541086833334,251.68222045899998,240.05378977466663,364.98248036700005,215.42823282866672,164.1504364015
ukmo_hadgem1,114.04263305661668,116.04695256571665,134.15986824031668,125.37481689436667,177.43158721933332,335.486928304,258.67830149316666,379.0006637573333,211.82404200235,65.28775151573335,82.68535423273333
