GCM (circulation model),Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
bccr_bcm2_0,70.68568212,44.5281897,88.39579838,137.7013911,242.7477704,268.9134495,215.7406988,221.9119224,233.998325,254.7768414,201.9685438,113.4317171
bccr_bcm2_0,69.5950254,41.74275389,78.72151464,145.5846542,234.1130271,258.4265837,206.7153297,212.8714812,211.2414333,251.8964558,194.7831776,109.8358157
cccma_cgcm3_1,51.23073452,75.04464014,117.0762676,148.2114262,199.1536919,174.1341318,158.2915506,165.4209157,211.4028366,240.986701,170.0575455,71.50167234
cccma_cgcm3_1,55.66464989,94.31264448,128.964598,149.5620976,189.7455584,171.0590293,157.287963,178.4894074,203.9568125,235.7433853,164.235012,73.35071075
cnrm_cm3,61.78958255,70.47639861,111.3717768,163.9495633,242.2989029,247.9335968,224.7213148,213.1076536,263.2484711,252.7817352,160.8770285,87.28764434
cnrm_cm3,68.89388887,74.34188113,115.9571416,185.9345039,245.0042217,244.552253,227.157979,218.3161682,253.4467331,247.3767715,173.2995495,100.1668721
csiro_mk3_5,100.5348806,116.3695433,213.1301007,268.583749,244.7801052,163.6322334,185.4839936,179.4400247,148.6156756,125.9860003,152.3776091,93.87449955
csiro_mk3_5,251.3365213,161.5718039,186.3738513,177.1619016,161.8754053,137.0602097,148.099531,91.9768115,97.45490805,156.1870959,194.8285334,285.5849311
gfdl_cm2_0,70.58371631203951,53.618266684217176,106.2768889590601,169.16721278429077,229.6328814029975,199.23371109958748,140.96718177793755,146.4684801340675,177.14745030397998,206.11432242395003,225.6229512214974,130.64721186155498
gfdl_cm2_0,56.18307830690711,54.26751302333611,107.28456136061791,155.31843259182494,206.75672943591758,186.29871006007755,136.50834050176746,161.83214378360998,172.41417751312002,211.18782119750253,192.65469017027752,92.82491023538299
gfdl_cm2_1,51.00948103962827,56.79493122245121,97.41198883948536,146.16498158869598,183.61577601433424,146.11908082961753,107.44822473525255,134.76142024996824,142.7053020954257,160.936006593655,141.891491556145,96.982528245433
gfdl_cm2_1,78.5898230194715,65.3595541775463,104.75589251069168,149.01888499857424,185.8069177388925,151.8258093357275,109.65297818179504,141.0652812004125,151.0415131091875,165.25800442698502,168.60627093312502,119.16944696902928
ingv_echam4,122.67283115389003,129.48967480656722,169.74157214162528,198.62567064759,269.75980205530004,232.51211032863998,205.3670944214275,240.17681903842998,245.90862369538,242.3016077041675,186.30446262352754,135.90781731604747
inmcm3_0,123.15985503791725,133.1566928342184,202.3381576001105,219.39680462772043,228.13512420653373,179.38427996633507,138.65632257464253,126.93138570784,159.684848547015,161.33106045725498,143.63207890991367,124.40561588401822
inmcm3_0,122.1734377845792,136.4608363912345,190.17051594407022,207.64485339297235,219.00603558422972,175.13617324826748,139.22294988629253,123.16252155307,149.83467514514703,154.34036732913503,135.02021603588958,113.34604769273747
ipsl_cm4,91.46700819432155,108.05791970489777,168.70884068007902,191.84582254879723,298.84192438123176,368.38999185568997,321.7611696004225,190.0070346355375,125.25876188277498,124.53874838353252,109.59963939190905,111.56755023597107
ipsl_cm4,107.6871234133757,102.64684578773324,160.41550741788527,227.77533859011547,285.6186571836196,379.3402735948799,329.44389805789996,169.96858730315003,127.15887050625997,129.3670590877775,112.29560223820124,108.62318812609469
miroc3_2_medres,61.075493293947,52.966177341359995,99.6127974748055,203.28733768464005,247.2317773818625,199.0872527122475,142.86225908995624,147.25578839778876,118.751741933875,196.81234006879495,173.77049856185255,86.38050000664302
miroc3_2_medres,58.718461644660024,50.418421196964495,96.30027008056899,186.43001995089747,258.28131494519243,198.9065355538975,144.99081503150023,152.86866866943674,128.27479372026,208.29957571030997,185.2352307319175,75.69013242720223
miub_echo_g,97.67321691510755,147.72255363465496,237.97407388687253,249.18756942742738,218.89925880430752,146.07994451524004,153.50098047257748,212.82625789640252,261.23832206725007,257.67578926092506,170.3686048508,92.72749652863499
miub_echo_g,100.77470393181498,155.96632995604244,221.93218231199006,257.53306922918006,235.3604084014375,140.347366094565,147.02504525176,239.2137517929525,257.03935432435003,240.8079765319501,149.14106731410502,86.32507915496754
mpi_echam5,91.18310756682548,105.14332528114025,168.05939311980373,216.48418694739462,227.14135990143245,139.22167191502248,142.12224736211502,180.89725437165745,171.3227506637275,230.31398582465,197.155670547475,126.54737596508747
mpi_echam5,86.21181151867498,109.07462628186522,169.7826117634577,214.84399766932705,213.48332891464253,152.26454501157744,141.103200531045,171.41786899570997,191.22434272771002,219.21353340145,198.35430736540002,131.298115253475
mri_cgcm2_3_2a,147.608128309255,166.47495536805505,227.68610677715236,261.8508082389825,274.40484371185255,232.81088047033003,252.23092308038503,298.8056282042774,311.34998550410006,308.756353187575,238.48536262512738,161.26984901430498
mri_cgcm2_3_2a,143.44096398350752,170.88234944341,223.52097458839998,251.52404565811997,249.2870329856675,214.21223125465,246.74359378819744,291.2191303252775,306.49967002872506,295.40344696045497,234.88151397701753,166.90604314807996
ukmo_hadcm3,90.31031784416926,122.95359216926195,186.950731313272,224.98107359405253,238.07662615778253,190.83731975559755,173.5332667350825,145.343343257945,147.15704584120755,190.13843970301502,162.77624828817503,99.5210639297681
ukmo_hadcm3,97.64350321258536,118.91798311776977,192.00542883866578,239.07790100573953,230.287438917175,197.40552711486248,164.2941138744775,138.39593896869502,152.06541395198502,196.97830982211752,157.03401789666248,98.11962977050469
ukmo_hadgem1,110.64278720027073,69.22378500550471,108.49982066152124,204.9394019752172,314.36865133039674,379.3902570962251,332.0936162591564,296.0479278564549,234.64981021878256,239.00387182234743,211.3810935973824,155.50601711267424
