GCM (circulation model),Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
bccr_bcm2_0,68.93785858,50.01250076,25.74589539,53.88009644,241.0931473,336.5582123,297.8883514,260.5316925,309.5139008,269.09935,146.6576424,82.62127304
bccr_bcm2_0,59.09028244,38.79950714,20.90343475,52.93020248,184.229393,392.6608887,288.9976654,278.7623291,276.8786316,256.6281662,151.2697144,93.10549164
cccma_cgcm3_1,23.53060722,19.83714962,21.44923878,30.29212284,86.10279846,119.6214638,89.8252182,129.8011475,170.0720215,163.895256,57.40133858,28.5024929
cccma_cgcm3_1,26.62295437,24.58417702,19.65067387,35.62583351,88.84493637,121.5777893,81.63899612,109.992115,212.7964401,193.1599197,50.22289276,29.62307835
cnrm_cm3,42.48736191,24.1549139,23.12748432,68.90985298,241.1261139,279.3678207,146.6271896,139.1493607,255.8644867,215.0640335,83.27184677,56.14053726
cnrm_cm3,35.96902275,26.75628281,29.3202219,77.47028351,236.7549973,265.6264343,167.7811356,152.1025772,235.3457794,224.4882584,86.62611008,55.29218292
csiro_mk3_5,0.935135931,0.577335753,0.684998751,2.205177784,55.73579025,74.40670204,71.42722893,55.75961876,116.3745804,85.89030075,10.3961215,3.393719196
csiro_mk3_5,29.66764164,97.8821373,87.68846893,88.26338768,127.3585587,97.77414322,17.07081318,0.879808605,1.042120993,0.636907816,0.772474229,3.29764843
gfdl_cm2_0,4.15995383263,1.1534313559545,0.8073903769255,0.8933585882170001,24.61466455455,263.5974960325,226.876220703,225.2020721435,420.64279174800004,242.5249252315,51.73167037965,11.268056392675
gfdl_cm2_0,2.565453708175,1.1152133047585,2.571240425105,1.265733420851,38.2514047623,196.26465606699998,201.1969451905,243.70358276349998,439.4675140385,200.628829956,57.946712493899994,7.907300472265
gfdl_cm2_1,10.643159151065,4.01197266579,1.65544229746,1.314795196055,11.84329032898,25.6745033264,65.62798690795,205.453353882,269.111213684,304.178619385,121.4183692935,28.511197090150002
gfdl_cm2_1,11.603763341895,4.844735503195,2.409926474095,1.41859662533,7.556233048455,31.57605361935,81.55185890215,246.11652374250002,327.80935668949996,307.338302612,110.152030945,23.74542617795
ingv_echam4,9.6498670578,14.2474756241,64.61905670165001,207.8871917725,298.7640686035,224.501098633,189.041946411,174.510307312,208.39112091049998,182.464866638,63.6908073425,25.1186161041
inmcm3_0,9.935839414575,4.92139804363,4.10056889057,2.1714487075799997,9.89953756332,30.14126396175,53.588338851900005,76.0791053772,77.27587509155,44.20832061765,27.00946331025,14.57498645785
inmcm3_0,8.412894725815,7.2369477748849995,3.81902897358,2.993785619735,8.799173593515,20.312033653249998,50.515714645399996,74.82767486575,64.3961715698,49.893959045399995,23.3424129486,9.64552998541
ipsl_cm4,9.357726097095,4.735276341435,2.4323233962049997,0.73798570037,6.1609973907499995,38.37469291685,81.9566383362,45.06469726565,33.57312107085,12.6597652435,4.658054828645,8.768684864045
ipsl_cm4,9.2856092453,5.511920809745,3.721504449845,0.853266298771,5.837333917615,31.9511680603,78.9030723572,40.5772705078,38.23082351685,12.26045513155,5.919033050535,8.787866115589999
miroc3_2_medres,4.61769771576,1.115328669547,0.317746348679,2.510449409485,14.53269815445,33.32756233215,17.230754852300002,27.76769161225,43.5220832825,83.6007614136,39.43645095825,8.3468644619
miroc3_2_medres,5.623366117474999,1.6156867742499998,1.222329735755,2.258375167845,18.1039824486,39.22110939025,17.554356575,26.660417556749998,41.910266876250006,135.20131683350002,51.97471809385,10.837512969965
miub_echo_g,48.2297229767,48.7406902313,60.0712337494,202.769996643,355.59599304200003,396.0057220455,345.1545257565,352.515319824,291.6633605955,249.227455139,144.705024719,76.9644203186
miub_echo_g,50.428070068400004,37.30676555635,64.56143569945,203.51604461699998,400.82728576650004,358.44683837900004,356.880508423,346.70390319850003,352.8517456055,269.7131195065,145.498680115,74.34341812135
mpi_echam5,4.237732648850001,5.445992469785001,14.780875682849999,42.753013610850005,130.4194374085,146.6071166995,129.55780410749998,166.8290557865,189.599029541,147.41409301750002,59.9427833557,10.151064872745
mpi_echam5,8.102275133135,7.220781087875,13.82604026796,41.249797821049995,102.89315795889999,153.474838257,120.1868896485,145.51455306999998,179.5782547,169.34332275399998,56.3522014618,8.814294099795
mri_cgcm2_3_2a,13.4402728081,12.174936771350001,29.783990860000003,42.57608032225,176.13760376,183.89283752400002,113.60661315899999,183.879585266,298.5981903075,215.20652771,70.8866195679,23.49826908115
mri_cgcm2_3_2a,14.9612865448,8.22154021263,22.281015396100003,46.258390426649996,148.0902404785,153.619621277,100.06727600115,187.027381897,275.889953613,241.6913757325,73.577583313,22.2694015503
ukmo_hadcm3,7.04894065857,6.563609838485,10.2419257164,21.56458473205,127.73846435550001,171.188560486,80.3912887573,64.9691581726,77.215675354,121.70992660515,30.440624237050002,7.1903979778250005
ukmo_hadcm3,7.647961854929999,7.158199071885001,10.46453857425,31.606565475449997,123.119224548,199.4428100585,90.3232841491,81.31880760195,100.92850112935,127.8133392335,24.282493591300003,8.581787109375
ukmo_hadgem1,6.018065929415,5.083968877795,10.913861036295,34.63118934635,109.2850570679,335.14683532749996,98.9424667356,63.92184638975,164.126754761,203.06808471649998,56.08687019345,9.038657188390001
