GCM (circulation model),Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
bccr_bcm2_0,190.1231318,147.2852519,121.9925018,129.0924781,124.0088413,45.62139044,18.2813193,22.73480883,23.6897369,48.1889513,180.9837248,186.617907
cccma_cgcm3_1,193.335528,172.3798344,170.3917345,93.5410408,49.23024039,27.64515513,21.10180178,22.23362742,27.45661492,62.34458964,147.7939343,195.2786937
cnrm_cm3,240.0797158,145.8774071,145.1700642,188.251641,142.4399364,31.44055097,17.51678743,24.43476398,33.1960802,91.15155367,206.3182116,242.4257821
csiro_mk3_5,125.5644479,112.6492838,136.5831364,107.0670822,32.48223306,7.744795498,7.983428533,10.88699949,23.67142875,60.59926001,186.3940758,182.9144196
gfdl_cm2_0,209.44096298216286,164.00059947970004,172.70876960747714,128.58590600148,47.221420506064284,11.387296263236285,7.641819029197828,6.571638846824656,8.842814599189174,39.368798238919425,140.7174478803343,242.43852059500855
gfdl_cm2_1,178.55827947342289,116.06724390302001,120.3776419503257,98.35212473191143,62.55679652353429,19.733445445976002,12.767291370030026,11.318645603101512,11.500471589396087,28.242907278864568,124.13024886000287,202.1890502929457
ingv_echam4,140.7082784925114,118.83508578708856,117.02937382287998,82.95525065829429,63.00580599651572,21.615685976410823,19.47995305614391,20.338243874490004,31.45785085135057,81.91727469305998,162.07636184696864,187.95895472928288
inmcm3_0,154.87681535989714,157.3224525451571,200.59220690042858,95.0509148733657,28.324221849441997,8.917935119356573,8.0181404607574,14.460780804493146,37.87309350965314,99.53114972792285,183.74823455813717,177.74409811836003
ipsl_cm4,235.21221760339998,184.69640001576286,174.1616537911,116.61875937323998,65.1287191119143,19.479490397655713,10.602512291499542,13.578286845326287,29.61065881591743,61.368409715367434,114.92407569881429,214.61136779786855
miroc3_2_medres,206.62895987373142,181.85501752580285,163.9201156615714,83.55452842711429,44.02399831498972,20.49609740121629,15.29823291642743,14.399638972967427,23.373472888125143,49.763129956401144,65.43611688613457,136.9143069676628
miub_echo_g,162.13673684260002,128.78287200927141,124.67415575297429,84.04296929495999,54.465046964385714,24.001112246510946,16.127061403440177,17.211024532988944,27.592943205145144,91.3968570163886,139.19727717808289,196.6523106166857
mpi_echam5,142.00177568708855,121.06266964513429,101.40049830841713,77.66152463640857,30.436351530892853,7.2148335593079995,5.056697543817796,7.456207740520652,19.681811875109858,65.03614063263429,123.89766638616571,145.12418430884568
mri_cgcm2_3_2a,215.99295381819425,206.5068423679543,212.29987335201716,187.70620858324284,82.51878564017429,37.332566179552565,32.234767614086,35.028824077353995,53.37399662565544,133.97420763292,209.95833282475434,241.90872312278282
ukmo_hadcm3,193.17825295586286,149.28831612717715,132.77995452886282,94.39759020123712,56.66695300512572,21.748964190483004,15.71251884528857,22.121898506364488,39.91818020001657,63.49524854932,104.42752282274573,154.95792933864857
ukmo_hadgem1,162.65227563037342,130.74104056361372,111.20914720806286,101.50826094492572,90.71135193959313,36.997282382434,22.956602378391207,30.678430226886285,40.47095960887028,102.49216090610285,180.78172411233427,185.85755026683432
