GCM (circulation model),Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
bccr_bcm2_0,1.572451735,12.13700135,53.7039227,82.55682019,125.227878,247.1341564,288.0695757,266.6376659,220.2179391,174.3419151,43.11964784,3.424973201
cccma_cgcm3_1,23.26173096,46.95345923,85.28191784,128.5071269,152.6166981,172.2020983,207.71235,244.9817167,194.8611112,159.0901151,68.84990849,20.95464049
cnrm_cm3,8.014573964,20.87838194,45.45920815,54.32673917,114.1046388,146.7464594,208.1939109,195.5902459,193.0836252,174.1027685,75.09200409,11.23180811
csiro_mk3_5,14.76940522,24.50972216,66.45974977,123.0370102,138.446528,218.030001,257.133207,193.5175879,202.864615,126.1422334,33.20582138,16.52612868
gfdl_cm2_0,23.670403514586432,34.490180083678574,77.67334202357857,144.99263272978573,190.11550685349997,297.0591125487857,337.6528298512143,264.8861100332857,219.76249258846428,203.8583695548,70.77344049724286,18.94246305738071
gfdl_cm2_1,22.224580236835713,45.69347367967857,87.7783440181857,168.81924329492858,201.6809572492143,310.3483581543572,338.21281433107146,293.37316349578566,277.1915468488572,226.69335610521426,82.74631745474287,24.135399767320003
ingv_echam4,1.4755525114001171,16.80060053909029,87.76737390243571,145.8043883187357,186.58362579328573,267.8609804425714,326.059653146,267.3986729212857,216.19068091255,162.96781267449998,35.83436737740072,1.5846833561347344
inmcm3_0,53.46297086985785,46.688012463650004,58.97111347746428,91.05955123902142,138.02165058682144,171.35510417397145,185.8889198304286,169.22397722503572,162.1327332087,148.60237448553568,92.81948035100001,60.92283582685928
ipsl_cm4,5.087240432525978,17.10101149763071,38.54190635681429,58.248236656171436,87.88286290850002,114.94155883794284,169.53757967255711,181.94578061795713,171.3829623630714,144.7211987631857,67.73623003282142,17.123610317703857
miroc3_2_medres,5.6501611513767855,12.763773117746426,64.58430862430001,169.15403747564284,267.30278233135715,388.6347024099286,371.0932246617143,360.9264308385,274.8162340437143,185.40870012557141,71.91588531227643,23.946353060859284
miub_echo_g,2.7983077445202853,6.0886058594505,41.51744011469285,141.84563391535713,250.9073769705,273.26288386749997,283.5853369576429,220.90777369899996,166.7033277238857,118.61179188325715,32.478636469164286,8.436716264908288
mpi_echam5,1.1044716054574006,6.473587420364785,51.13836983272858,104.04091017584288,176.47211238314284,179.79366465978572,220.24270411892854,243.85028185157145,226.78457859592854,195.29587118971426,63.61005278995714,5.406864783059199
mri_cgcm2_3_2a,26.007066501033645,37.70952975750999,77.77272197181428,96.6352348328643,132.29331643250003,121.88493020192857,140.77357264924285,134.64238412039285,107.93897628786428,85.67490795675714,50.821283272345724,17.368786965098284
ukmo_hadcm3,11.361338964529072,42.07087346485715,91.0809782573,140.60763985769285,176.9569462367143,216.27962166907145,286.7075554984286,289.1809125627143,233.2291979109286,180.26533944264287,89.50446810044284,22.233474952833433
ukmo_hadgem1,8.846113863270213,9.961826716154283,34.418212141307144,38.31473854609286,75.53471728732858,132.85298429224287,252.80033002578574,323.98562404078575,177.2708102636428,90.75891658244998,45.783117907371434,16.917819218974213
